Year,Country,Sex,Activity,Type,Fatal
1960,South Africa,M,Treading water,Unprovoked,N
1960,USA,M,Skindiving for abalone (but at surface),Unprovoked,N
1960,Australia,M,"Fishing, hauling in a set line",Provoked,N
1960,South Africa,M,Fishing,Provoked,N
1960,Bermuda,M,Floating on a raft,Invalid,N
1960,Australia,M,Surfing,Unprovoked,N
1960,Australia,M,"Spearfishing, shot a sandtiger shark. Cord to spear tangled round his legs & a wave washed him onto a reef.",Provoked,N
1960,Australia,M,Spearfishing,Unprovoked,N
1960,Australia,M,"Speared a grouper, saw shark but it came for him instead of the fish so he fired spear into shark�s mouth. Then shark took grouper but unable to swallow because of the spear in its mouth.",Unprovoked,N
1960,Australia,Unkown,Shark fishing,Provoked,N
1960,Fiji,F,Fishing in shoulder-deep water,Unprovoked,Y
1960,Philippines,M,"Fishing, hooked shark towed boat out to sea, storm swamped boat",Provoked,Y
1960,South Africa,Unkown,Fishing,Boat,N
1960,USA,M,Treading water,Unprovoked,N
1960,Guam,M,"Spearfishing, carrying fish on belt",Unprovoked,N
1960,Australia,M,"Wading, fishing for flounder",Unprovoked,N
1960,New Zealand,M,Spearfishing,Unprovoked,N
1960,USA,M,Spearfishing,Invalid,N
1960,Senegal,M,Fishing,Provoked,N
1960,Papua New Guinea,M,Spearfishing,Unprovoked,Y
1960,Australia,Unkown,Shark fishing,Provoked,N
1960,Australia,M,Spearfishing,Provoked,N
1960,USA,Unkown,S2F-1 airplane crashed immediately after carrier take-off,Invalid,Y
1960,Papua New Guinea,M,,Unprovoked,N
1960,Nan,Unkown,Portuguese Airliner with 9 people aboard went down. ,Sea Disaster,N
1960,Australia,Unkown,,Boat,N
1960,Australia,M,Free diving,Unprovoked,Y
1960,Australia,M,"Fishing, lifting shark out of craypot",Provoked,N
1960,Australia,Unkown,Setting crayfish pots,Boat,N
1960,South Africa,F,"Standing, watching seine netters",Provoked,N
1960,Nicaragua,M,Bathing,Unprovoked,N
1960,Grenada,M,Spearfishing,Unprovoked,N
1960,Sri Lanka,M,Spearfishing,Unprovoked,N
1960,Fiji,M,Spearfishing,Unprovoked,N
1960,Papua New Guinea,M,"Spear fishing, removing fish from spear",Unprovoked,Y
1960,Papua New Guinea,M,Fishing,Unprovoked,N
1960,Mozambique,F,Swimming,Unprovoked,Y
1960,South Africa,F,Wading,Unprovoked,N
1959,Australia,Unkown,Paddling,Boat,N
1959,Australia,Unkown,Fishing,Boat,N
1959,Papua New Guinea,Unkown,Swimming underneath house on pilings,Unprovoked,Y
1959,Australia,M,Dived from dinghy to retrieve oar in heavy seas,Unprovoked,Y
1959,Philippines,M,ship M.V. Rizal sank during typhoon,Sea Disaster,Y
1959,Australia,M,"Spearfishing, Smith  & Walker touched shark with tip of their guns",Provoked,N
1959,Australia,M,Spearfishing,Invalid,N
1959,New Zealand,M,Fishing for snapper,Boat,N
1959,Maldive Islands,F,17 Maldivians adrift in open boat for 31 days,Sea Disaster,Y
1959,Australia,M,Body surfing,Unprovoked,N
1959,Australia,M,Standing in chest-deep water,Unprovoked,N
1959,Australia,M,Trailing the field in a surf race,Unprovoked,N
1959,USA,Unkown,National Airlines DC7B enroute from Miami to Los Angeles with 42 or 46 people on board went down in heavy fog,Invalid,Y
1959,South Africa,Unkown,Fishing for tunny,Boat,N
1959,Australia,Unkown,Shark fishing,Provoked,N
1959,USA,M,Swimming at surface through school of feeding 2.5' to 5� sharks,Unprovoked,N
1959,Australia,M,"Spearfishing, shot shark, hauled it onto boat",Provoked,N
1959,Papua New Guinea,M,Fishing,Provoked,N
1959,Mozambique,M,Swimming,Unprovoked,Y
1959,Papua New Guinea,Unkown,,Unprovoked,N
1959,USA,M,Diving for abalone,Unprovoked,N
1959,Fiji,M,Dived overboard to retrieve dinghy,Unprovoked,Y
1959,Fiji,M,Spearfishing,Unprovoked,N
1959,Philippines,M,Swimming ,Unprovoked,N
1959,Bermuda,F,,Invalid,Y
1959,USA,M,"Adrift, hanging onto cushion, after his 17' skiff ran out of gas & capsized 3 miles from shore",Sea Disaster,N
1959,USA,Unkown,Gigging for flounder,Boat,UNKNOWN
1959,USA,Unkown,Pulling hooked salmon to boat,Boat,N
1959,India,Unkown,,Unprovoked,N
1959,USA,M,On inflatable raft,Invalid,N
1959,Mexico,F,,Unprovoked,Y
1959,Azores,Unkown,Fishing,Boat,N
1959,Australia,M,Swimming,Invalid,N
1959,Japan,M,,Invalid,N
1959,Philippines,M,The 240-ton motor vessel Pilar II with 100 people on board capsized in high winds & rough seas,Invalid,Y
1959,USA,M,Diving,Invalid,N
1959,USA,M,Spearfishing on Scuba,Unprovoked,Y
1959,USA,M,Fishing,Provoked,N
1959,Philippines,Unkown,Fishing boat capsized ,Sea Disaster,Y
1959,USA,M,"Spearfishing with Joe Turner (24). Shark attracted to speared halibut on belt of one diver, tried to bite Ide�s speargun & he shot it in the mouth",Provoked,N
1959,Croatia,M,Fishing,Provoked,N
1959,Japan,M,Swimming,Unprovoked,Y
1959,USA,F,Standing,Unprovoked,N
1959,USA,M,Wading,Invalid,N
1959,Italy,M,Scuba diving,Invalid,Y
1959,USA,Unkown,Pulling anchor,Provoked,N
1959,USA,M,Spearfishing (but on surface),Unprovoked,N
1959,Japan,M,,Unprovoked,Y
1959,USA,Unkown,,Boat,N
1959,USA,Unkown,Fishing,Boat,N
1959,USA,M,Dragging stranded shark ashore,Provoked,N
1959,Caribbean Sea,Unkown,Columbian petrol barge Rio Atrato burned and sank,Sea Disaster,Y
1959,USA,M,Free diving,Provoked,N
1959,North Atlantic Ocean,Unkown,,Boat,N
1959,Mexico,M,Wading,Unprovoked,Y
1959,Turkey,M,,Unprovoked,N
1959,Mexico,M,Swimming ashore from capsized boat,Unprovoked,Y
1959,USA,M,Free diving for abalone,Unprovoked,Y
1959,USA,Unkown,Swimming ,Invalid,Y
1959,South Africa,M,Spearfishing,Provoked,N
1959,USA,F,,Unprovoked,N
1959,USA,M,Treading water,Unprovoked,Y
1959,USA,M,Spearfishing,Unprovoked,N
1959,Mid Atlantic Ocean,M,Jumped overboard to rescue a man,Unprovoked,N
1959,Australia,M,Spearfishing,Invalid,N
1959,Australia,M,Diving for pearl shell,Unprovoked,N
1959,USA,M,Fishing,Unprovoked,N
1959,South Africa,M,Fishing,Unprovoked,N
1959,Australia,M,Spearfishing,Unprovoked,N
1959,USA,M,Swimming,Unprovoked,N
1959,Philippines,M,Lifeboat capsized,Unprovoked,Y
1959,USA,M,"On boat, preparing to dive",Boat,N
1959,Australia,M,Fishing for snapper,Boat,N
1959,Venezuela,M,Fell into water while attempting to boat a swordfish,Unprovoked,N
1959,Papua New Guinea,M,Fishing,Provoked,N
1959,Solomon Islands,M,Bathing with sister,Unprovoked,Y
1959,South Africa,M,Treading water,Unprovoked,N
1959,Australia,M,Working prawn net,Unprovoked,N
1959,Ecuador,M,Washed overboard into school of fish,Unprovoked,N
1959,Australia,M,Swimming with motor tube,Unprovoked,N
1959,Australia,M,In deep water about 100 yards from his ship,Unprovoked,Y
1959,Australia,M,"Surfing, but treading water",Unprovoked,N
1959,South Africa,M,Swimming,Unprovoked,N
1959,New Guinea,M,Dragging banana seeds through the shallows,Unprovoked,N
1959,Mozambique,M,Swimming ashore from fishing boat swamped and sunk by a squall,Unprovoked,Y
1959,Australia,M,Spearfishing / free diving,Unprovoked,N
1959,South Korea,M,Swimming,Unprovoked,Y
1959,India,Unkown,,Unprovoked,N
1959,Atlantic Ocean,M,Paddling & sailing from Buenos Aires to Miami,Provoked,N
1959,Papua New Guinea,M,Spear fishing,Unprovoked,N
1959,Papua New Guinea,M,Fishing,Unprovoked,N
1959,Papua New Guinea,M,,Unprovoked,Y
1959,Papua New Guinea,M,Fishing,Provoked,N
1958,Turkey,Unkown,Fishing,Boat,N
1958,Papua New Guinea,Unkown,,Unprovoked,N
1958,South Africa,M,Swimming,Unprovoked,Y
1958,USA,M,Surfing on air mattress,Unprovoked,Y
1958,American Samoa,M,Cleaning hull of ship ,Unprovoked,Y
1958,Australia,M,Swimming,Unprovoked,Y
1958,South Africa,M,Fishing,Invalid,N
1958,Papua New Guinea,M,Spearfishing,Unprovoked,Y
1958,USA,Unkown,Fishing,Boat,N
1958,USA,M,Swimming near jetty,Unprovoked,N
1958,USA,M,,Unprovoked,N
1958,Mexico,M,Slapped shark on tail as it swam by,Provoked,N
1958,Papua New Guinea,M,Collecting shells,Unprovoked,N
1958,Andaman / Nicobar Islandas,M,"""Climbing up to ship after repairing the stern in water""",Unprovoked,Y
1958,Bahamas,M,Fishing,Unprovoked,N
1958,USA,M,Spearfishing,Provoked,N
1958,Mexico,Unkown,Boat stopped to repair electric pump,Boat,N
1958,Croatia,F,Swimming,Unprovoked,N
1958,Mexico,F,Swimming,Unprovoked,Y
1958,USA,M,"Swimming, ducking for shells in water 0.9 m deep",Unprovoked,N
1958,USA,M,"Swimming, ducking for shells in water 0.9 m deep",Unprovoked,N
1958,USA,M,,Unprovoked,Y
1958,Kenya,M,Swimming,Unprovoked,Y
1958,Pacific Ocean,M,U.S. Airforce C124 enroute from Hickham Air Base to Japan went down. The 3 survivors fashioned raft from mailbags  & were rescued 3 days after the crash.,Sea Disaster,Y
1958,Pacific Ocean,M,U.S. Airforce C124 enroute from Hickham Air Base to Japan went down. The 3 survivors fashioned raft from mailbags  & were rescued 3 days after the crash.,Sea Disaster,N
1958,USA,M,Free diving,Provoked,N
1958,Papua New Guinea,M,Swimming,Unprovoked,Y
1958,Bahamas,M,"Spearfishing, had fish on his spear",Unprovoked,N
1958,USA,M,,Unprovoked,N
1958,USA,M,Wading,Provoked,N
1958,USA,M,Walking,Unprovoked,N
1958,USA,M,"Swimming, towing the shark",Provoked,N
1958,Australia,F,Swimming,Invalid,N
1958,South Africa,M,Spearfishing,Invalid,N
1958,USA,M,Free diving,Provoked,N
1958,Taiwan,M,Diving,Unprovoked,N
1958,South Africa,F,Paddling in knee-deep water,Unprovoked,Y
1958,South Africa,M,Swimming with goggles,Unprovoked,Y
1958,Papua New Guinea,M,"Fishing, holding fish in his left hand",Unprovoked,N
1958,Australia,M,Spearfishing,Invalid,Y
1958,USA,M,Spearfishing on Scuba,Provoked,N
1958,Australia,M,Spearfishing / swimming on surface,Unprovoked,N
1958,Australia,M,Body surfing,Unprovoked,N
1958,Japan,M,,Invalid,Y
1958,South Africa,M,Swimming,Unprovoked,Y
1958,Tonga,M,Spearfishing,Provoked,N
1958,Samoa,Unkown,Placed hand in disemboweled shark�s jaws,Provoked,N
1958,Panama,M,Skindiving,Provoked,N
1958,Papua New Guinea,Unkown,,Unprovoked,Y
1958,Papua New Guinea,M,Spearfishing,Unprovoked,Y
1958,Papua New Guinea,M,Spearfishing,Unprovoked,Y
1958,Papua New Guinea,M,"Fishing, holding fish",Unprovoked,N
1958,South Africa,Unkown,Fishing (trolling),Boat,N
1958,South Africa,M,"Fishing, walking in river to cast",Unprovoked,Y
1957,Australia,M,Spearfishing,Unprovoked,N
1957,South Africa,F,Standing,Unprovoked,N
1957,South Africa,M,Skindiving,Unprovoked,N
1957,South Africa,M,Floating,Unprovoked,Y
1957,South Africa,M,Standing,Unprovoked,Y
1957,South Africa,M,Body surfing,Unprovoked,N
1957,Pacific Ocean,Unkown,Air/Sea Disaster Pan-American Airlines Stratocruiser with 44 people onboard crashed into the sea,Sea Disaster,N
1957,Australia,Unkown,Fishing,Boat,N
1957,Solomon Islands,M,,Unprovoked,Y
1957,Solomon Islands,F,,Unprovoked,Y
1957,Marshall Islands,M,,Unprovoked,N
1957,USA,M,Attempting to net shark in shark channel,Provoked,N
1957,USA,M,Spearfishing on Scuba,Provoked,N
1957,USA,M,Swimming,Unprovoked,Y
1957,Australia,M,Diving for trochus,Unprovoked,N
1957,Cuba,Unkown,M.V. Tropical sank. Sole survivor rode oil drums for 8 days without food or water.,Invalid,N
1957,Australia,M,Competing in spearfishing championship & towing dead fish,Unprovoked,N
1957,Solomon Islands,M,Fishing,Unprovoked,N
1957,USA,M,3 men & 2 boys picked up wearing life jackets and with inner tube,Unprovoked,N
1957,USA,M,Swimming,Unprovoked,Y
1957,Australia,M,Surfing,Unprovoked,N
1957,USA,M,Standing,Provoked,N
1957,Australia,M,Swimming between  anchored  pearling luggers,Unprovoked,N
1957,Papua New Guinea,M,Diving from canoe,Unprovoked,N
1957,Solomon Islands,M,Diving from canoe,Unprovoked,N
1957,Fiji,M,Spearfishing,Unprovoked,N
1957,USA,M,Floating,Unprovoked,N
1957,Australia,M,,Unprovoked,UNKNOWN
1957,USA,M,Skindiving for specimens,Unprovoked,N
1957,South Africa,M,Wading,Unprovoked,Y
1957,Sri Lanka,M,Fishing,Invalid,Y
1957,USA,Unkown,Bathing,Unprovoked,N
1957,Cuba,Unkown,,Invalid,Y
1957,Cuba,Unkown,Fishing,Boat,N
1957,Cuba,M,Fishing for sharks,Unprovoked,Y
1957,USA,M,Helmet diving in Miami Seaquarium,Unprovoked,N
1957,Fiji,M,Fishing,Unprovoked,N
1957,Iran,M,,Unprovoked,N
1957,Papua New Guinea,M,Fishing,Unprovoked,Y
1957,Iran,M,,Unprovoked,N
1957,Papua New Guinea,M,Dynamiting fish,Unprovoked,Y
1956,Papua New Guinea,M,Spearfishing,Unprovoked,Y
1956,Papua New Guinea,M,Spearfishing,Unprovoked,Y
1956,Gabon,M,Swimming,Unprovoked,Y
1956,New Zealand,M,Fishing,Provoked,N
1956,South Africa,M,Free diving for sinkers,Unprovoked,N
1956,Papua New Guinea,M,"Spearfishing, holding 5' speared fish",Unprovoked,N
1956,Senegal,M,"Skindiving, fish at belt",Unprovoked,N
1956,Papua New Guinea,M,Fishing,Unprovoked,Y
1956,USA,M,Surf fishing,Unprovoked,N
1956,Nan,M,Climbing back on ship,Unprovoked,Y
1956,Mayotte,M,Fishing,Unprovoked,Y
1956,Italy,M,Scuba diving,Unprovoked,N
1956,Papua New Guinea,M,Fishing ,Unprovoked,Y
1956,Papua New Guinea,M,Fishing,Unprovoked,N
1956,USA,M,Skin diving,Unprovoked,Y
1956,Australia,M,Diving,Provoked,N
1956,USA,M,Swimming near pier,Unprovoked,N
1956,United Kingdom,M,Attempting to kill a shark with explosives,Provoked,Y
1956,United Kingdom,M,Attempting to kill a shark with explosives,Provoked,Y
1956,Papua New Guinea,M,Fishing,Unprovoked,N
1956,Papua New Guinea,M,Fishing,Unprovoked,N
1956,USA,M,Floating in inner tube,Provoked,Y
1956,USA,M,Fishing,Provoked,N
1956,Malta,M,Swimming,Unprovoked,Y
1956,USA,F,Wading,Unprovoked,N
1956,USA,M,Swimming,Unprovoked,N
1956,Australia,M,"Line fishing from Lakotoi, saw shoal of fish, dived overboard, had speared second fish & surfaced for air",Unprovoked,N
1956,Portugal,M,Longling fishing,Boat,Y
1956,Mid Atlantic Ocean,Unkown,Air/Sea Disaster,Sea Disaster,Y
1956,South Africa,Unkown,Fishing,Boat,N
1956,Cuba,M,"Free diving, working on U/W scenes for motion picture",Unprovoked,Y
1956,Australia,Unkown,Diving,Unprovoked,N
1956,Italy,Unkown,Boating,Boat,UNKNOWN
1956,Australia,M,Bathing,Unprovoked,N
1956,Australia,M,"Swimming, attacked at  surf carnival",Unprovoked,Y
1956,Australia,M,Attempting to set underwater endurance record,Unprovoked,N
1956,Australia,M,Diving into water,Unprovoked,Y
1956,Australia,M,Swimming,Unprovoked,N
1956,Australia,M,Diving for trochus,Unprovoked,N
1956,Costa Rica,M,Swimming,Unprovoked,Y
1956,Australia,M,Surf skiing,Unprovoked,N
1956,Papua New Guinea,M,Diving,Unprovoked,N
1956,Madagascar,M,Shipwreck,Sea Disaster,Y
1956,Greece,F,Swimming off yacht,Unprovoked,Y
1956,USA,M,Removing shark from net ,Provoked,N
1956,USA,F,Swimming,Unprovoked,UNKNOWN
1956,Papua New Guinea,Unkown,,Unprovoked,N
1956,Papua New Guinea,M,,Unprovoked,N
1956,Papua New Guinea,M,,Unprovoked,Y
1955,Australia,Unkown,Ocean racing,Boat,N
1955,USA,Unkown,Fishing for pompano,Boat,N
1955,Papua New Guinea,M,Swimming,Unprovoked,N
1955,Papua New Guinea,M,Spearfishing,Unprovoked,N
1955,Australia,M,Spearfishing & lassoed shark,Provoked,N
1955,North Pacific Ocean,M,"""Flying Tiger"" transport plane went down with 5 men onboard",Sea Disaster,Y
1955,North Pacific Ocean,M,"""Flying Tiger"" transport plane went down with 5 men onboard",Sea Disaster,N
1955,USA,M,Hunting turtle,Unprovoked,N
1955,USA,M,Swimming near breakwater,Unprovoked,N
1955,USA,M,,Unprovoked,N
1955,Japan,M,Fishing,Unprovoked,Y
1955,USA,M,Surfing,Provoked,N
1955,Croatia,F,Swimming,Unprovoked,Y
1955,American Samoa,M,Swimming,Unprovoked,Y
1955,USA,M,Fishing,Provoked,N
1955,North Atlantic Ocean,M,Treading water,Unprovoked,N
1955,Australia,Unkown,Fishing,Boat,N
1955,Japan,M,,Unprovoked,Y
1955,USA,M,Wading,Unprovoked,N
1955,Montenegro,M,Swimming,Unprovoked,Y
1955,Yemen,F,Swimming,Unprovoked,Y
1955,USA,M,Spearfishing,Provoked,N
1955,Papua New Guinea,M,Spearfishing,Unprovoked,N
1955,Papua New Guinea,M,Spearfishing or fishing,Unprovoked,N
1955,Papua New Guinea,M,Spearfishing,Unprovoked,N
1955,USA,M,"Fishing from boat, Kaimamla",Unprovoked,N
1955,Australia,M,Body surfing,Unprovoked,Y
1955,Papua New Guinea,M,Swimming with speared fish,Unprovoked,N
1955,Australia,M,"Competing in U/W endurance record, standing beside drum in 10' of water",Provoked,N
1955,USA,M,Scuba diving,Unprovoked,N
1955,USA,M,Spearfishing,Unprovoked,N
1955,Australia,M,Swimming,Unprovoked,Y
1955,India,M,Fishing,Unprovoked,N
1955,Australia,Unkown,Rowing,Boat,N
1955,Australia,Unkown,Rowing toward snapper grounds,Boat,N
1955,Australia,M,Hunting lobsters in 2.4 m of water,Unprovoked,Y
1955,South Africa,M,Crossing the bay at the ford,Unprovoked,Y
1955,USA,Unkown,,Unprovoked,UNKNOWN
1955,Cuba,M,Fishing,Provoked,N
1955,Madagascar,M,Standing in knee-deep water,Unprovoked,Y
1955,USA,M,Swimming,Invalid,N
1955,Columbia,M,Spearfishing,Unprovoked,N
1955,Papua New Guinea,M,,Unprovoked,N
1954,American Samoa,M,Dived overboard & was swimming near stern of trawler,Unprovoked,Y
1954,Australia,M,Swimming,Unprovoked,Y
1954,Papua New Guinea,M,Swimming near canoe,Unprovoked,Y
1954,South Africa,M,Swimming,Unprovoked,N
1954,USA,M,Spearfishing,Unprovoked,N
1954,USA,M,"American freighter Mormackite, bound from Buenos Aires for Baltimore, capsized & sank in heavy seas",Sea Disaster,Y
1954,United Kingdom,M,Fishing  (trawling),Provoked,N
1954,Croatia,Unkown,Boating,Boat,UNKNOWN
1954,Japan,M,,Invalid,Y
1954,USA,M,Swimming,Unprovoked,N
1954,Hong Kong,M,Swimming,Unprovoked,Y
1954,Australia,M,"Spearfishing, hunting crayfish",Unprovoked,Y
1954,Italy,M,Spearfishing,Unprovoked,N
1954,Cuba,M,Spearfishing,Provoked,N
1954,Cuba,M,Spearfishing,Provoked,N
1954,Ecuador,M,"Tuna fishing, standing on stern platform that was submerged by waves",Unprovoked,N
1954,Singapore,M,Closed circuit diving (submerged). Diving to recover jettisoned packets of opium for police,Unprovoked,Y
1954,Italy,M,Fishing trawler Flavio Gioia ,Boat,N
1954,The Balkans,M,Swimming,Unprovoked,Y
1954,USA,Unkown,,Unprovoked,N
1954,Bermuda,M,Swimming,Unprovoked,N
1954,Greece,M,Swimming,Unprovoked,Y
1954,Croatia,Unkown,,Invalid,Y
1954,USA,M,Grabbed shark & threw it on deck,Provoked,N
1954,Australia,M,Pearl diving from lugger Whyalla,Unprovoked,N
1954,Hong Kong,M,Bathing alongside ship,Unprovoked,Y
1954,Papua New Guinea,M,"Fishing / cleaning fish, dived into water to retrieve a lost fish",Unprovoked,Y
1954,Papua New Guinea,Unkown,,Unprovoked,N
1954,USA,M,Fishing from shore,Invalid,Y
1954,Sudan?,M,Spearfishing,Provoked,N
1954,Australia,M,Swimming,Unprovoked,Y
1954,Australia,M,Swimming,Unprovoked,N
1954,Australia,M,Spearfishing,Unprovoked,N
1954,Argentina,M,Floating,Unprovoked,N
1954,Papua New Guinea,M,Crouching in the water,Unprovoked,N
1954,Iran,M,,Unprovoked,Y
1954,Martinique,M,,Unprovoked,N
1954,Mexico,M,Free diving,Unprovoked,Y
1954,USA,M,Fishing,Unprovoked,N
1954,Papua New Guinea,M,Swimming,Unprovoked,N
1954,Iran,F,,Unprovoked,Y
1954,Iran,M,,Unprovoked,N
1953,South Africa,F,Swimming,Unprovoked,N
1953,South Africa,M,Swimming,Unprovoked,N
1953,Australia,M,Swimming or wading out  to warn bathers that a shark had been seen,Unprovoked,N
1953,Australia,M,Surf skiing,Unprovoked,N
1953,Australia,M,,Provoked,N
1953,Philippines,M,,Unprovoked,Y
1953,USA,M,Scuba diving,Unprovoked,N
1953,USA,M,Aircaft exploded,Sea Disaster,N
1953,USA,M,Surf fishing,Unprovoked,N
1953,USA,M,Crabbing,Unprovoked,N
1953,Mexico,M,Free diving,Invalid,N
1953,Mexico,F,Wading,Unprovoked,Y
1953,USA,M,Spearfishing,Unprovoked,Y
1953,USA,M,Fishing from market fishboat Sea Spray,Provoked,N
1953,USA,F,Standing,Unprovoked,N
1953,Pacific Ocean,Unkown,Royal Hawaiian skymaster DC-6B aircraft went down with  58 passenger & crew,Sea Disaster,N
1953,Canada,M,Fishing for lobsters,Boat,N
1953,USA,M,Accidentally dragged overboard from the sampan Holokahana into school of yellowfin tuna,Unprovoked,N
1953,Panama,M,Retrieving bait box that had fallen overboard,Unprovoked,N
1953,Australia,M,Landing hooked shark in boat,Provoked,N
1953,Australia,Unkown,,Boat,N
1953,USA,F,Swimming,Unprovoked,N
1953,Iran,M,,Unprovoked,N
1953,Iran,M,Swimming in midriver near sewage outlet & 400 m from a slaughterhouse,Unprovoked,N
1953,Australia,M,Spearfishing,Unprovoked,N
1953,Australia,M,Spearfishing,Unprovoked,N
1953,Indian Ocean,Unkown,Adrift on a 4'  raft for 32 days,Sea Disaster,Y
1953,Papua New Guinea,M,Went over side of boat at trochus ground,Unprovoked,Y
1953,USA,M,Bitten while cutting shark from net,Provoked,N
1953,Australia,M,Spearfishing,Unprovoked,N
1953,Australia,M,Spearfishing,Unprovoked,N
1953,Australia,M,Fishing,Provoked,N
1953,Australia,Unkown,Fishing,Boat,N
1953,Australia,M,Spearfishing,Unprovoked,N
1953,Papua New Guinea,M,Washing,Unprovoked,Y
1953,USA,F,Standing,Unprovoked,N
1952,Australia,M,Lying prone on surfboard,Unprovoked,N
1952,Australia,M,"Fishing, setting nets",Unprovoked,N
